/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
BANK 4432 RM_cal_0021 P2
BANK 4448 RM_cal_0021 N0
BANK 4464 RM_cal_0023 P2
BANK 4480 RM_cal_0023 N0
BANK 4496 RM_cal_0025 P2
BANK 4512 RM_cal_0025 N0
BANK 4528 RM_cal_0027 P2
BANK 4544 RM_cal_0027 N0
BANK 4560 RM_cal_0029 P2
BANK 4576 RM_cal_0029 N0
BANK 4592 RM_cal_0031 P2
BANK 4608 RM_cal_0031 N0
BANK 4624 RM_cal_0033 P2
BANK 4640 RM_cal_0033 N0
BANK 4656 RM_cal_0035 P2
BANK 4672 RM_cal_0035 N0
BANK 4688 RM_cal_0037 P2
BANK 4704 RM_cal_0037 N0
BANK 4720 RM_cal_0039 P2
BANK 4736 RM_cal_0039 N0
BANK 4752 RM_cal_0041 P2
BANK 4768 RM_cal_0041 N0
BANK 4784 RM_cal_0043 P2
BANK 4800 RM_cal_0043 N0
BANK 4816 RM_cal_0045 P2
BANK 4832 RM_cal_0045 N0
BANK 4848 RM_cal_0047 P2
BANK 4864 RM_cal_0047 N0
BANK 4880 RM_cal_0049 P2
BANK 4896 RM_cal_0049 N0
BANK 4912 RM_cal_0051 P2
BANK 4928 RM_cal_0051 N0
BANK 4944 RM_cal_0053 P2
BANK 4960 RM_cal_0053 N0
BANK 4976 RM_cal_0055 P2
BANK 4992 RM_cal_0055 N0
BANK 5008 RM_cal_0057 P2
BANK 5024 RM_cal_0057 N0
BANK 5040 RM_cal_0059 P2
BANK 5056 RM_cal_0059 N0
BANK 5072 RM_cal_0061 P2
BANK 5088 RM_cal_0061 N0
BANK 5104 RM_cal_0063 P2
BANK 5120 RM_cal_0063 N0
BANK 5136 RM_audit_0001 P2
BANK 5152 RM_audit_0001 N0
BANK 5168 RM_audit_0001 N1
BANK 5184 RM_audit_0003 P2
BANK 5200 RM_audit_0003 N0
BANK 5216 RM_audit_0003 N1
BANK 5232 RM_audit_0005 P2
BANK 5248 RM_audit_0005 N0
BANK 5264 RM_audit_0005 N1
BANK 5280 RM_audit_0007 P2
BANK 5296 RM_audit_0007 N0
BANK 5312 RM_audit_0007 N1
BANK 5328 RM_audit_0009 P2
BANK 5344 RM_audit_0009 N0
BANK 5360 RM_audit_0009 N1
BANK 5376 RM_audit_0011 P2
BANK 5392 RM_audit_0011 N0
BANK 5408 RM_audit_0011 N1
BANK 5424 RM_audit_0013 P2
BANK 5440 RM_audit_0013 N0
BANK 5456 RM_audit_0013 N1
BANK 5472 RM_audit_0015 P2
BANK 5488 RM_audit_0015 N0
BANK 5504 RM_audit_0015 N1
BANK 5520 RM_audit_0017 P2
BANK 5536 RM_audit_0017 N0
BANK 5552 RM_audit_0017 N1
BANK 5568 RM_audit_0019 P2
BANK 5584 RM_audit_0019 N0
BANK 5600 RM_audit_0019 N1
BANK 5616 RM_audit_0021 P2
BANK 5632 RM_audit_0021 N0
BANK 5648 RM_audit_0021 N1
BANK 5664 RM_audit_0023 P2
BANK 5680 RM_audit_0023 N0
BANK 5696 RM_audit_0023 N1
BANK 5712 RM_audit_0025 P2
BANK 5728 RM_audit_0025 N0
BANK 5744 RM_audit_0025 N1
BANK 5760 RM_audit_0027 P2
BANK 5776 RM_audit_0027 N0
BANK 5792 RM_audit_0027 N1
BANK 5808 RM_audit_0029 P2
BANK 5824 RM_audit_0029 N0
BANK 5840 RM_audit_0029 N1
BANK 5856 RM_audit_0031 P2
BANK 5872 RM_audit_0031 N0
BANK 5888 RM_audit_0031 N1
BANK 5904 RM_audit_0033 P2
BANK 5920 RM_audit_0033 N0
BANK 5936 RM_audit_0033 N1
BANK 5952 RM_audit_0035 P2
BANK 5968 RM_audit_0035 N0
BANK 5984 RM_audit_0035 N1
BANK 6000 RM_audit_0037 P2
BANK 6016 RM_audit_0037 N0
BANK 6032 RM_audit_0037 N1
BANK 6048 RM_audit_0039 P2
BANK 6064 RM_audit_0039 N0
BANK 6080 RM_audit_0039 N1
BANK 6096 RM_audit_0041 P2
BANK 6112 RM_audit_0041 N0
BANK 6128 RM_audit_0041 N1
BANK 6144 RM_audit_0043 P2
BANK 6160 RM_audit_0043 N0
BANK 6176 RM_audit_0043 N1
BANK 6192 RM_audit_0045 P2
BANK 6208 RM_audit_0045 N0
BANK 6224 RM_audit_0045 N1
BANK 6240 RM_audit_0047 P2
BANK 6256 RM_audit_0047 N0
BANK 6272 RM_audit_0047 N1
BANK 6288 RM_audit_0049 P2
BANK 6304 RM_audit_0049 N0
BANK 6320 RM_audit_0049 N1
BANK 6336 RM_audit_0051 P2
BANK 6352 RM_audit_0051 N0
BANK 6368 RM_audit_0051 N1
BANK 6384 RM_audit_0053 P2
BANK 6400 RM_audit_0053 N0
BANK 6416 RM_audit_0053 N1
BANK 6432 RM_audit_0055 P2
BANK 6448 RM_audit_0055 N0
BANK 6464 RM_audit_0055 N1
BANK 6480 RM_audit_0057 P2
BANK 6496 RM_audit_0057 N0
BANK 6512 RM_audit_0057 N1
BANK 6528 RM_audit_0059 P2
BANK 6544 RM_audit_0059 N0
BANK 6560 RM_audit_0059 N1
BANK 6576 RM_audit_0061 P2
BANK 6592 RM_audit_0061 N0
BANK 6608 RM_audit_0061 N1
BANK 6624 RM_audit_0063 P2
BANK 6640 RM_audit_0063 N0
BANK 6656 RM_audit_0063 N1
BANK 6672 RM_audit_0065 P2
BANK 6688 RM_audit_0065 N0
BANK 6704 RM_audit_0065 N1
BANK 6720 RM_audit_0067 P2
BANK 6736 RM_audit_0067 N0
BANK 6752 RM_audit_0067 N1
BANK 6768 RM_audit_0069 P2
BANK 6784 RM_audit_0069 N0
BANK 6800 RM_audit_0069 N1
BANK 6816 RM_audit_0071 P2
BANK 6832 RM_audit_0071 N0
BANK 6848 RM_audit_0071 N1
BANK 6864 RM_audit_0073 P2
BANK 6880 RM_audit_0073 N0
BANK 6896 RM_audit_0073 N1
BANK 6912 RM_audit_0075 P2
BANK 6928 RM_audit_0075 N0
BANK 6944 RM_audit_0075 N1
BANK 6960 RM_audit_0077 P2
BANK 6976 RM_audit_0077 N0
BANK 6992 RM_audit_0077 N1
BANK 7008 RM_audit_0079 P2
BANK 7024 RM_audit_0079 N0
BANK 7040 RM_audit_0079 N1
BANK 7056 RM_audit_0081 P2
BANK 7072 RM_audit_0081 N0
BANK 7088 RM_audit_0081 N1
BANK 7104 RM_audit_0083 P2
BANK 7120 RM_audit_0083 N0
BANK 7136 RM_audit_0083 N1
BANK 7152 RM_audit_0085 P2
BANK 7168 RM_audit_0085 N0
BANK 7184 RM_audit_0085 N1
BANK 7200 RM_audit_0087 P2
BANK 7216 RM_audit_0087 N0
BANK 7232 RM_audit_0087 N1
BANK 7248 RM_audit_0089 P2
BANK 7264 RM_audit_0089 N0
BANK 7280 RM_audit_0089 N1
BANK 7296 RM_audit_0091 P2
BANK 7312 RM_audit_0091 N0
BANK 7328 RM_audit_0091 N1
BANK 7344 RM_audit_0093 P2
BANK 7360 RM_audit_0093 N0
BANK 7376 RM_audit_0093 N1
BANK 7392 RM_audit_0095 P2
BANK 7408 RM_audit_0095 N0
BANK 7424 RM_audit_0095 N1
