/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
BANK 3280 RM_fit_0204 P2
BANK 3296 RM_fit_0204 N0
BANK 3312 RM_fit_0206 P2
BANK 3328 RM_fit_0206 N0
BANK 3344 RM_fit_0208 P2
BANK 3360 RM_fit_0208 N0
BANK 3376 RM_fit_0210 P2
BANK 3392 RM_fit_0210 N0
BANK 3408 RM_fit_0212 P2
BANK 3424 RM_fit_0212 N0
BANK 3440 RM_fit_0214 P2
BANK 3456 RM_fit_0214 N0
BANK 3472 RM_fit_0216 P2
BANK 3488 RM_fit_0216 N0
BANK 3504 RM_fit_0218 P2
BANK 3520 RM_fit_0218 N0
BANK 3536 RM_fit_0220 P2
BANK 3552 RM_fit_0220 N0
BANK 3568 RM_fit_0222 P2
BANK 3584 RM_fit_0222 N0
BANK 3600 RM_fit_0224 P2
BANK 3616 RM_fit_0224 N0
BANK 3632 RM_fit_0226 P2
BANK 3648 RM_fit_0226 N0
BANK 3664 RM_fit_0228 P2
BANK 3680 RM_fit_0228 N0
BANK 3696 RM_fit_0230 P2
BANK 3712 RM_fit_0230 N0
BANK 3728 RM_fit_0232 P2
BANK 3744 RM_fit_0232 N0
BANK 3760 RM_fit_0234 P2
BANK 3776 RM_fit_0234 N0
BANK 3792 RM_fit_0236 P2
BANK 3808 RM_fit_0236 N0
BANK 3824 RM_fit_0238 P2
BANK 3840 RM_fit_0238 N0
BANK 3856 RM_fit_0240 P2
BANK 3872 RM_fit_0240 N0
BANK 3888 RM_fit_0242 P2
BANK 3904 RM_fit_0242 N0
BANK 3920 RM_fit_0244 P2
BANK 3936 RM_fit_0244 N0
BANK 3952 RM_fit_0246 P2
BANK 3968 RM_fit_0246 N0
BANK 3984 RM_fit_0248 P2
BANK 4000 RM_fit_0248 N0
BANK 4016 RM_fit_0250 P2
BANK 4032 RM_fit_0250 N0
BANK 4048 RM_fit_0252 P2
BANK 4064 RM_fit_0252 N0
BANK 4080 RM_fit_0254 P2
BANK 4096 RM_fit_0254 N0
BANK 4112 RM_cal_0000 P2
BANK 4128 RM_cal_0000 N0
BANK 4144 RM_cal_0002 P2
BANK 4160 RM_cal_0002 N0
BANK 4176 RM_cal_0004 P2
BANK 4192 RM_cal_0004 N0
BANK 4208 RM_cal_0006 P2
BANK 4224 RM_cal_0006 N0
BANK 4240 RM_cal_0008 P2
BANK 4256 RM_cal_0008 N0
BANK 4272 RM_cal_0010 P2
BANK 4288 RM_cal_0010 N0
BANK 4304 RM_cal_0012 P2
BANK 4320 RM_cal_0012 N0
BANK 4336 RM_cal_0014 P2
BANK 4352 RM_cal_0014 N0
BANK 4368 RM_cal_0016 P2
BANK 4384 RM_cal_0016 N0
BANK 4400 RM_cal_0018 P2
BANK 4416 RM_cal_0018 N0
BANK 4432 RM_cal_0020 P2
BANK 4448 RM_cal_0020 N0
BANK 4464 RM_cal_0022 P2
BANK 4480 RM_cal_0022 N0
BANK 4496 RM_cal_0024 P2
BANK 4512 RM_cal_0024 N0
BANK 4528 RM_cal_0026 P2
BANK 4544 RM_cal_0026 N0
BANK 4560 RM_cal_0028 P2
BANK 4576 RM_cal_0028 N0
BANK 4592 RM_cal_0030 P2
BANK 4608 RM_cal_0030 N0
BANK 4624 RM_cal_0032 P2
BANK 4640 RM_cal_0032 N0
BANK 4656 RM_cal_0034 P2
BANK 4672 RM_cal_0034 N0
BANK 4688 RM_cal_0036 P2
BANK 4704 RM_cal_0036 N0
BANK 4720 RM_cal_0038 P2
BANK 4736 RM_cal_0038 N0
BANK 4752 RM_cal_0040 P2
BANK 4768 RM_cal_0040 N0
BANK 4784 RM_cal_0042 P2
BANK 4800 RM_cal_0042 N0
BANK 4816 RM_cal_0044 P2
BANK 4832 RM_cal_0044 N0
BANK 4848 RM_cal_0046 P2
BANK 4864 RM_cal_0046 N0
BANK 4880 RM_cal_0048 P2
BANK 4896 RM_cal_0048 N0
BANK 4912 RM_cal_0050 P2
BANK 4928 RM_cal_0050 N0
BANK 4944 RM_cal_0052 P2
BANK 4960 RM_cal_0052 N0
BANK 4976 RM_cal_0054 P2
BANK 4992 RM_cal_0054 N0
BANK 5008 RM_cal_0056 P2
BANK 5024 RM_cal_0056 N0
BANK 5040 RM_cal_0058 P2
BANK 5056 RM_cal_0058 N0
BANK 5072 RM_cal_0060 P2
BANK 5088 RM_cal_0060 N0
BANK 5104 RM_cal_0062 P2
BANK 5120 RM_cal_0062 N0
BANK 5136 RM_audit_0000 P2
BANK 5152 RM_audit_0000 N0
BANK 5168 RM_audit_0000 N1
BANK 5184 RM_audit_0002 P2
BANK 5200 RM_audit_0002 N0
BANK 5216 RM_audit_0002 N1
BANK 5232 RM_audit_0004 P2
BANK 5248 RM_audit_0004 N0
BANK 5264 RM_audit_0004 N1
BANK 5280 RM_audit_0006 P2
BANK 5296 RM_audit_0006 N0
BANK 5312 RM_audit_0006 N1
BANK 5328 RM_audit_0008 P2
BANK 5344 RM_audit_0008 N0
BANK 5360 RM_audit_0008 N1
BANK 5376 RM_audit_0010 P2
BANK 5392 RM_audit_0010 N0
BANK 5408 RM_audit_0010 N1
BANK 5424 RM_audit_0012 P2
BANK 5440 RM_audit_0012 N0
BANK 5456 RM_audit_0012 N1
BANK 5472 RM_audit_0014 P2
BANK 5488 RM_audit_0014 N0
BANK 5504 RM_audit_0014 N1
BANK 5520 RM_audit_0016 P2
BANK 5536 RM_audit_0016 N0
BANK 5552 RM_audit_0016 N1
BANK 5568 RM_audit_0018 P2
BANK 5584 RM_audit_0018 N0
BANK 5600 RM_audit_0018 N1
BANK 5616 RM_audit_0020 P2
BANK 5632 RM_audit_0020 N0
BANK 5648 RM_audit_0020 N1
BANK 5664 RM_audit_0022 P2
BANK 5680 RM_audit_0022 N0
BANK 5696 RM_audit_0022 N1
BANK 5712 RM_audit_0024 P2
BANK 5728 RM_audit_0024 N0
BANK 5744 RM_audit_0024 N1
BANK 5760 RM_audit_0026 P2
BANK 5776 RM_audit_0026 N0
BANK 5792 RM_audit_0026 N1
BANK 5808 RM_audit_0028 P2
BANK 5824 RM_audit_0028 N0
BANK 5840 RM_audit_0028 N1
BANK 5856 RM_audit_0030 P2
BANK 5872 RM_audit_0030 N0
BANK 5888 RM_audit_0030 N1
BANK 5904 RM_audit_0032 P2
BANK 5920 RM_audit_0032 N0
BANK 5936 RM_audit_0032 N1
BANK 5952 RM_audit_0034 P2
BANK 5968 RM_audit_0034 N0
BANK 5984 RM_audit_0034 N1
BANK 6000 RM_audit_0036 P2
BANK 6016 RM_audit_0036 N0
BANK 6032 RM_audit_0036 N1
BANK 6048 RM_audit_0038 P2
BANK 6064 RM_audit_0038 N0
BANK 6080 RM_audit_0038 N1
BANK 6096 RM_audit_0040 P2
BANK 6112 RM_audit_0040 N0
BANK 6128 RM_audit_0040 N1
BANK 6144 RM_audit_0042 P2
BANK 6160 RM_audit_0042 N0
BANK 6176 RM_audit_0042 N1
BANK 6192 RM_audit_0044 P2
BANK 6208 RM_audit_0044 N0
BANK 6224 RM_audit_0044 N1
BANK 6240 RM_audit_0046 P2
BANK 6256 RM_audit_0046 N0
BANK 6272 RM_audit_0046 N1
BANK 6288 RM_audit_0048 P2
BANK 6304 RM_audit_0048 N0
BANK 6320 RM_audit_0048 N1
BANK 6336 RM_audit_0050 P2
BANK 6352 RM_audit_0050 N0
BANK 6368 RM_audit_0050 N1
BANK 6384 RM_audit_0052 P2
BANK 6400 RM_audit_0052 N0
BANK 6416 RM_audit_0052 N1
BANK 6432 RM_audit_0054 P2
BANK 6448 RM_audit_0054 N0
BANK 6464 RM_audit_0054 N1
BANK 6480 RM_audit_0056 P2
BANK 6496 RM_audit_0056 N0
BANK 6512 RM_audit_0056 N1
BANK 6528 RM_audit_0058 P2
BANK 6544 RM_audit_0058 N0
BANK 6560 RM_audit_0058 N1
BANK 6576 RM_audit_0060 P2
BANK 6592 RM_audit_0060 N0
BANK 6608 RM_audit_0060 N1
BANK 6624 RM_audit_0062 P2
BANK 6640 RM_audit_0062 N0
BANK 6656 RM_audit_0062 N1
BANK 6672 RM_audit_0064 P2
BANK 6688 RM_audit_0064 N0
BANK 6704 RM_audit_0064 N1
BANK 6720 RM_audit_0066 P2
BANK 6736 RM_audit_0066 N0
BANK 6752 RM_audit_0066 N1
BANK 6768 RM_audit_0068 P2
BANK 6784 RM_audit_0068 N0
BANK 6800 RM_audit_0068 N1
BANK 6816 RM_audit_0070 P2
BANK 6832 RM_audit_0070 N0
BANK 6848 RM_audit_0070 N1
BANK 6864 RM_audit_0072 P2
BANK 6880 RM_audit_0072 N0
BANK 6896 RM_audit_0072 N1
BANK 6912 RM_audit_0074 P2
BANK 6928 RM_audit_0074 N0
BANK 6944 RM_audit_0074 N1
BANK 6960 RM_audit_0076 P2
BANK 6976 RM_audit_0076 N0
BANK 6992 RM_audit_0076 N1
BANK 7008 RM_audit_0078 P2
BANK 7024 RM_audit_0078 N0
BANK 7040 RM_audit_0078 N1
BANK 7056 RM_audit_0080 P2
BANK 7072 RM_audit_0080 N0
BANK 7088 RM_audit_0080 N1
BANK 7104 RM_audit_0082 P2
BANK 7120 RM_audit_0082 N0
BANK 7136 RM_audit_0082 N1
BANK 7152 RM_audit_0084 P2
BANK 7168 RM_audit_0084 N0
BANK 7184 RM_audit_0084 N1
BANK 7200 RM_audit_0086 P2
BANK 7216 RM_audit_0086 N0
BANK 7232 RM_audit_0086 N1
BANK 7248 RM_audit_0088 P2
BANK 7264 RM_audit_0088 N0
BANK 7280 RM_audit_0088 N1
BANK 7296 RM_audit_0090 P2
BANK 7312 RM_audit_0090 N0
BANK 7328 RM_audit_0090 N1
BANK 7344 RM_audit_0092 P2
BANK 7360 RM_audit_0092 N0
BANK 7376 RM_audit_0092 N1
BANK 7392 RM_audit_0094 P2
BANK 7408 RM_audit_0094 N0
BANK 7424 RM_audit_0094 N1
