/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
BANK 3280 RM_fit_0102 P2
BANK 3296 RM_fit_0102 N0
BANK 3312 RM_fit_0103 P2
BANK 3328 RM_fit_0103 N0
BANK 3344 RM_fit_0104 P2
BANK 3360 RM_fit_0104 N0
BANK 3376 RM_fit_0105 P2
BANK 3392 RM_fit_0105 N0
BANK 3408 RM_fit_0106 P2
BANK 3424 RM_fit_0106 N0
BANK 3440 RM_fit_0107 P2
BANK 3456 RM_fit_0107 N0
BANK 3472 RM_fit_0108 P2
BANK 3488 RM_fit_0108 N0
BANK 3504 RM_fit_0109 P2
BANK 3520 RM_fit_0109 N0
BANK 3536 RM_fit_0110 P2
BANK 3552 RM_fit_0110 N0
BANK 3568 RM_fit_0111 P2
BANK 3584 RM_fit_0111 N0
BANK 3600 RM_fit_0112 P2
BANK 3616 RM_fit_0112 N0
BANK 3632 RM_fit_0113 P2
BANK 3648 RM_fit_0113 N0
BANK 3664 RM_fit_0114 P2
BANK 3680 RM_fit_0114 N0
BANK 3696 RM_fit_0115 P2
BANK 3712 RM_fit_0115 N0
BANK 3728 RM_fit_0116 P2
BANK 3744 RM_fit_0116 N0
BANK 3760 RM_fit_0117 P2
BANK 3776 RM_fit_0117 N0
BANK 3792 RM_fit_0118 P2
BANK 3808 RM_fit_0118 N0
BANK 3824 RM_fit_0119 P2
BANK 3840 RM_fit_0119 N0
BANK 3856 RM_fit_0120 P2
BANK 3872 RM_fit_0120 N0
BANK 3888 RM_fit_0121 P2
BANK 3904 RM_fit_0121 N0
BANK 3920 RM_fit_0122 P2
BANK 3936 RM_fit_0122 N0
BANK 3952 RM_fit_0123 P2
BANK 3968 RM_fit_0123 N0
BANK 3984 RM_fit_0124 P2
BANK 4000 RM_fit_0124 N0
BANK 4016 RM_fit_0125 P2
BANK 4032 RM_fit_0125 N0
BANK 4048 RM_fit_0126 P2
BANK 4064 RM_fit_0126 N0
BANK 4080 RM_fit_0127 P2
BANK 4096 RM_fit_0127 N0
BANK 4112 RM_fit_0128 P2
BANK 4128 RM_fit_0128 N0
BANK 4144 RM_fit_0129 P2
BANK 4160 RM_fit_0129 N0
BANK 4176 RM_fit_0130 P2
BANK 4192 RM_fit_0130 N0
BANK 4208 RM_fit_0131 P2
BANK 4224 RM_fit_0131 N0
BANK 4240 RM_fit_0132 P2
BANK 4256 RM_fit_0132 N0
BANK 4272 RM_fit_0133 P2
BANK 4288 RM_fit_0133 N0
BANK 4304 RM_fit_0134 P2
BANK 4320 RM_fit_0134 N0
BANK 4336 RM_fit_0135 P2
BANK 4352 RM_fit_0135 N0
BANK 4368 RM_fit_0136 P2
BANK 4384 RM_fit_0136 N0
BANK 4400 RM_fit_0137 P2
BANK 4416 RM_fit_0137 N0
BANK 4432 RM_fit_0138 P2
BANK 4448 RM_fit_0138 N0
BANK 4464 RM_fit_0139 P2
BANK 4480 RM_fit_0139 N0
BANK 4496 RM_fit_0140 P2
BANK 4512 RM_fit_0140 N0
BANK 4528 RM_fit_0141 P2
BANK 4544 RM_fit_0141 N0
BANK 4560 RM_fit_0142 P2
BANK 4576 RM_fit_0142 N0
BANK 4592 RM_fit_0143 P2
BANK 4608 RM_fit_0143 N0
BANK 4624 RM_fit_0144 P2
BANK 4640 RM_fit_0144 N0
BANK 4656 RM_fit_0145 P2
BANK 4672 RM_fit_0145 N0
BANK 4688 RM_fit_0146 P2
BANK 4704 RM_fit_0146 N0
BANK 4720 RM_fit_0147 P2
BANK 4736 RM_fit_0147 N0
BANK 4752 RM_fit_0148 P2
BANK 4768 RM_fit_0148 N0
BANK 4784 RM_fit_0149 P2
BANK 4800 RM_fit_0149 N0
BANK 4816 RM_fit_0150 P2
BANK 4832 RM_fit_0150 N0
BANK 4848 RM_fit_0151 P2
BANK 4864 RM_fit_0151 N0
BANK 4880 RM_fit_0152 P2
BANK 4896 RM_fit_0152 N0
BANK 4912 RM_fit_0153 P2
BANK 4928 RM_fit_0153 N0
BANK 4944 RM_fit_0154 P2
BANK 4960 RM_fit_0154 N0
BANK 4976 RM_fit_0155 P2
BANK 4992 RM_fit_0155 N0
BANK 5008 RM_fit_0156 P2
BANK 5024 RM_fit_0156 N0
BANK 5040 RM_fit_0157 P2
BANK 5056 RM_fit_0157 N0
BANK 5072 RM_fit_0158 P2
BANK 5088 RM_fit_0158 N0
BANK 5104 RM_fit_0159 P2
BANK 5120 RM_fit_0159 N0
BANK 5136 RM_fit_0160 P2
BANK 5152 RM_fit_0160 N0
BANK 5168 RM_fit_0161 P2
BANK 5184 RM_fit_0161 N0
BANK 5200 RM_fit_0162 P2
BANK 5216 RM_fit_0162 N0
BANK 5232 RM_fit_0163 P2
BANK 5248 RM_fit_0163 N0
BANK 5264 RM_fit_0164 P2
BANK 5280 RM_fit_0164 N0
BANK 5296 RM_fit_0165 P2
BANK 5312 RM_fit_0165 N0
BANK 5328 RM_fit_0166 P2
BANK 5344 RM_fit_0166 N0
BANK 5360 RM_fit_0167 P2
BANK 5376 RM_fit_0167 N0
BANK 5392 RM_fit_0168 P2
BANK 5408 RM_fit_0168 N0
BANK 5424 RM_fit_0169 P2
BANK 5440 RM_fit_0169 N0
BANK 5456 RM_fit_0170 P2
BANK 5472 RM_fit_0170 N0
BANK 5488 RM_fit_0171 P2
BANK 5504 RM_fit_0171 N0
BANK 5520 RM_fit_0172 P2
BANK 5536 RM_fit_0172 N0
BANK 5552 RM_fit_0173 P2
BANK 5568 RM_fit_0173 N0
BANK 5584 RM_fit_0174 P2
BANK 5600 RM_fit_0174 N0
BANK 5616 RM_fit_0175 P2
BANK 5632 RM_fit_0175 N0
BANK 5648 RM_fit_0176 P2
BANK 5664 RM_fit_0176 N0
BANK 5680 RM_fit_0177 P2
BANK 5696 RM_fit_0177 N0
BANK 5712 RM_fit_0178 P2
BANK 5728 RM_fit_0178 N0
BANK 5744 RM_fit_0179 P2
BANK 5760 RM_fit_0179 N0
BANK 5776 RM_fit_0180 P2
BANK 5792 RM_fit_0180 N0
BANK 5808 RM_fit_0181 P2
BANK 5824 RM_fit_0181 N0
BANK 5840 RM_fit_0182 P2
BANK 5856 RM_fit_0182 N0
BANK 5872 RM_fit_0183 P2
BANK 5888 RM_fit_0183 N0
BANK 5904 RM_fit_0184 P2
BANK 5920 RM_fit_0184 N0
BANK 5936 RM_fit_0185 P2
BANK 5952 RM_fit_0185 N0
BANK 5968 RM_fit_0186 P2
BANK 5984 RM_fit_0186 N0
BANK 6000 RM_fit_0187 P2
BANK 6016 RM_fit_0187 N0
BANK 6032 RM_fit_0188 P2
BANK 6048 RM_fit_0188 N0
BANK 6064 RM_fit_0189 P2
BANK 6080 RM_fit_0189 N0
BANK 6096 RM_fit_0190 P2
BANK 6112 RM_fit_0190 N0
BANK 6128 RM_fit_0191 P2
BANK 6144 RM_fit_0191 N0
BANK 6160 RM_fit_0192 P2
BANK 6176 RM_fit_0192 N0
BANK 6192 RM_fit_0193 P2
BANK 6208 RM_fit_0193 N0
BANK 6224 RM_fit_0194 P2
BANK 6240 RM_fit_0194 N0
BANK 6256 RM_fit_0195 P2
BANK 6272 RM_fit_0195 N0
BANK 6288 RM_fit_0196 P2
BANK 6304 RM_fit_0196 N0
BANK 6320 RM_fit_0197 P2
BANK 6336 RM_fit_0197 N0
BANK 6352 RM_fit_0198 P2
BANK 6368 RM_fit_0198 N0
BANK 6384 RM_fit_0199 P2
BANK 6400 RM_fit_0199 N0
BANK 6416 RM_fit_0200 P2
BANK 6432 RM_fit_0200 N0
BANK 6448 RM_fit_0201 P2
BANK 6464 RM_fit_0201 N0
BANK 6480 RM_fit_0202 P2
BANK 6496 RM_fit_0202 N0
BANK 6512 RM_fit_0203 P2
BANK 6528 RM_fit_0203 N0
BANK 6544 RM_fit_0204 P2
BANK 6560 RM_fit_0204 N0
BANK 6576 RM_fit_0205 P2
BANK 6592 RM_fit_0205 N0
BANK 6608 RM_fit_0206 P2
BANK 6624 RM_fit_0206 N0
BANK 6640 RM_fit_0207 P2
BANK 6656 RM_fit_0207 N0
BANK 6672 RM_fit_0208 P2
BANK 6688 RM_fit_0208 N0
BANK 6704 RM_fit_0209 P2
BANK 6720 RM_fit_0209 N0
BANK 6736 RM_fit_0210 P2
BANK 6752 RM_fit_0210 N0
BANK 6768 RM_fit_0211 P2
BANK 6784 RM_fit_0211 N0
BANK 6800 RM_fit_0212 P2
BANK 6816 RM_fit_0212 N0
BANK 6832 RM_fit_0213 P2
BANK 6848 RM_fit_0213 N0
BANK 6864 RM_fit_0214 P2
BANK 6880 RM_fit_0214 N0
BANK 6896 RM_fit_0215 P2
BANK 6912 RM_fit_0215 N0
BANK 6928 RM_fit_0216 P2
BANK 6944 RM_fit_0216 N0
BANK 6960 RM_fit_0217 P2
BANK 6976 RM_fit_0217 N0
BANK 6992 RM_fit_0218 P2
BANK 7008 RM_fit_0218 N0
BANK 7024 RM_fit_0219 P2
BANK 7040 RM_fit_0219 N0
BANK 7056 RM_fit_0220 P2
BANK 7072 RM_fit_0220 N0
BANK 7088 RM_fit_0221 P2
BANK 7104 RM_fit_0221 N0
BANK 7120 RM_fit_0222 P2
BANK 7136 RM_fit_0222 N0
BANK 7152 RM_fit_0223 P2
BANK 7168 RM_fit_0223 N0
BANK 7184 RM_fit_0224 P2
BANK 7200 RM_fit_0224 N0
BANK 7216 RM_fit_0225 P2
BANK 7232 RM_fit_0225 N0
BANK 7248 RM_fit_0226 P2
BANK 7264 RM_fit_0226 N0
BANK 7280 RM_fit_0227 P2
BANK 7296 RM_fit_0227 N0
BANK 7312 RM_fit_0228 P2
BANK 7328 RM_fit_0228 N0
BANK 7344 RM_fit_0229 P2
BANK 7360 RM_fit_0229 N0
BANK 7376 RM_fit_0230 P2
BANK 7392 RM_fit_0230 N0
BANK 7408 RM_fit_0231 P2
BANK 7424 RM_fit_0231 N0
BANK 7440 RM_fit_0232 P2
BANK 7456 RM_fit_0232 N0
BANK 7472 RM_fit_0233 P2
BANK 7488 RM_fit_0233 N0
BANK 7504 RM_fit_0234 P2
BANK 7520 RM_fit_0234 N0
BANK 7536 RM_fit_0235 P2
BANK 7552 RM_fit_0235 N0
BANK 7568 RM_fit_0236 P2
BANK 7584 RM_fit_0236 N0
BANK 7600 RM_fit_0237 P2
BANK 7616 RM_fit_0237 N0
BANK 7632 RM_fit_0238 P2
BANK 7648 RM_fit_0238 N0
BANK 7664 RM_fit_0239 P2
BANK 7680 RM_fit_0239 N0
BANK 7696 RM_fit_0240 P2
BANK 7712 RM_fit_0240 N0
BANK 7728 RM_fit_0241 P2
BANK 7744 RM_fit_0241 N0
BANK 7760 RM_fit_0242 P2
BANK 7776 RM_fit_0242 N0
BANK 7792 RM_fit_0243 P2
BANK 7808 RM_fit_0243 N0
BANK 7824 RM_fit_0244 P2
BANK 7840 RM_fit_0244 N0
BANK 7856 RM_fit_0245 P2
BANK 7872 RM_fit_0245 N0
BANK 7888 RM_fit_0246 P2
BANK 7904 RM_fit_0246 N0
BANK 7920 RM_fit_0247 P2
BANK 7936 RM_fit_0247 N0
BANK 7952 RM_fit_0248 P2
BANK 7968 RM_fit_0248 N0
BANK 7984 RM_fit_0249 P2
BANK 8000 RM_fit_0249 N0
BANK 8016 RM_fit_0250 P2
BANK 8032 RM_fit_0250 N0
BANK 8048 RM_fit_0251 P2
BANK 8064 RM_fit_0251 N0
BANK 8080 RM_fit_0252 P2
BANK 8096 RM_fit_0252 N0
BANK 8112 RM_fit_0253 P2
BANK 8128 RM_fit_0253 N0
BANK 8144 RM_fit_0254 P2
BANK 8160 RM_fit_0254 N0
BANK 8176 RM_fit_0255 P2
BANK 8192 RM_fit_0255 N0
BANK 8208 RM_cal_0000 P2
BANK 8224 RM_cal_0000 N0
BANK 8240 RM_cal_0001 P2
BANK 8256 RM_cal_0001 N0
BANK 8272 RM_cal_0002 P2
BANK 8288 RM_cal_0002 N0
BANK 8304 RM_cal_0003 P2
BANK 8320 RM_cal_0003 N0
BANK 8336 RM_cal_0004 P2
BANK 8352 RM_cal_0004 N0
BANK 8368 RM_cal_0005 P2
BANK 8384 RM_cal_0005 N0
BANK 8400 RM_cal_0006 P2
BANK 8416 RM_cal_0006 N0
BANK 8432 RM_cal_0007 P2
BANK 8448 RM_cal_0007 N0
BANK 8464 RM_cal_0008 P2
BANK 8480 RM_cal_0008 N0
BANK 8496 RM_cal_0009 P2
BANK 8512 RM_cal_0009 N0
BANK 8528 RM_cal_0010 P2
BANK 8544 RM_cal_0010 N0
BANK 8560 RM_cal_0011 P2
BANK 8576 RM_cal_0011 N0
BANK 8592 RM_cal_0012 P2
BANK 8608 RM_cal_0012 N0
BANK 8624 RM_cal_0013 P2
BANK 8640 RM_cal_0013 N0
BANK 8656 RM_cal_0014 P2
BANK 8672 RM_cal_0014 N0
BANK 8688 RM_cal_0015 P2
BANK 8704 RM_cal_0015 N0
BANK 8720 RM_cal_0016 P2
BANK 8736 RM_cal_0016 N0
BANK 8752 RM_cal_0017 P2
BANK 8768 RM_cal_0017 N0
BANK 8784 RM_cal_0018 P2
BANK 8800 RM_cal_0018 N0
BANK 8816 RM_cal_0019 P2
BANK 8832 RM_cal_0019 N0
BANK 8848 RM_cal_0020 P2
BANK 8864 RM_cal_0020 N0
BANK 8880 RM_cal_0021 P2
BANK 8896 RM_cal_0021 N0
BANK 8912 RM_cal_0022 P2
BANK 8928 RM_cal_0022 N0
BANK 8944 RM_cal_0023 P2
BANK 8960 RM_cal_0023 N0
BANK 8976 RM_cal_0024 P2
BANK 8992 RM_cal_0024 N0
BANK 9008 RM_cal_0025 P2
BANK 9024 RM_cal_0025 N0
BANK 9040 RM_cal_0026 P2
BANK 9056 RM_cal_0026 N0
BANK 9072 RM_cal_0027 P2
BANK 9088 RM_cal_0027 N0
BANK 9104 RM_cal_0028 P2
BANK 9120 RM_cal_0028 N0
BANK 9136 RM_cal_0029 P2
BANK 9152 RM_cal_0029 N0
BANK 9168 RM_cal_0030 P2
BANK 9184 RM_cal_0030 N0
BANK 9200 RM_cal_0031 P2
BANK 9216 RM_cal_0031 N0
BANK 9232 RM_cal_0032 P2
BANK 9248 RM_cal_0032 N0
BANK 9264 RM_cal_0033 P2
BANK 9280 RM_cal_0033 N0
BANK 9296 RM_cal_0034 P2
BANK 9312 RM_cal_0034 N0
BANK 9328 RM_cal_0035 P2
BANK 9344 RM_cal_0035 N0
BANK 9360 RM_cal_0036 P2
BANK 9376 RM_cal_0036 N0
BANK 9392 RM_cal_0037 P2
BANK 9408 RM_cal_0037 N0
BANK 9424 RM_cal_0038 P2
BANK 9440 RM_cal_0038 N0
BANK 9456 RM_cal_0039 P2
BANK 9472 RM_cal_0039 N0
BANK 9488 RM_cal_0040 P2
BANK 9504 RM_cal_0040 N0
BANK 9520 RM_cal_0041 P2
BANK 9536 RM_cal_0041 N0
BANK 9552 RM_cal_0042 P2
BANK 9568 RM_cal_0042 N0
BANK 9584 RM_cal_0043 P2
BANK 9600 RM_cal_0043 N0
BANK 9616 RM_cal_0044 P2
BANK 9632 RM_cal_0044 N0
BANK 9648 RM_cal_0045 P2
BANK 9664 RM_cal_0045 N0
BANK 9680 RM_cal_0046 P2
BANK 9696 RM_cal_0046 N0
BANK 9712 RM_cal_0047 P2
BANK 9728 RM_cal_0047 N0
BANK 9744 RM_cal_0048 P2
BANK 9760 RM_cal_0048 N0
BANK 9776 RM_cal_0049 P2
BANK 9792 RM_cal_0049 N0
BANK 9808 RM_cal_0050 P2
BANK 9824 RM_cal_0050 N0
BANK 9840 RM_cal_0051 P2
BANK 9856 RM_cal_0051 N0
BANK 9872 RM_cal_0052 P2
BANK 9888 RM_cal_0052 N0
BANK 9904 RM_cal_0053 P2
BANK 9920 RM_cal_0053 N0
BANK 9936 RM_cal_0054 P2
BANK 9952 RM_cal_0054 N0
BANK 9968 RM_cal_0055 P2
BANK 9984 RM_cal_0055 N0
BANK 10000 RM_cal_0056 P2
BANK 10016 RM_cal_0056 N0
