/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
BANK 6704 RM_audit_0064 N1
BANK 6720 RM_audit_0066 P2
BANK 6736 RM_audit_0066 N0
BANK 6752 RM_audit_0066 N1
BANK 6768 RM_audit_0068 P2
BANK 6784 RM_audit_0068 N0
BANK 6800 RM_audit_0068 N1
BANK 6816 RM_audit_0070 P2
BANK 6832 RM_audit_0070 N0
BANK 6848 RM_audit_0070 N1
BANK 6864 RM_audit_0072 P2
BANK 6880 RM_audit_0072 N0
BANK 6896 RM_audit_0072 N1
BANK 6912 RM_audit_0074 P2
BANK 6928 RM_audit_0074 N0
BANK 6944 RM_audit_0074 N1
BANK 6960 RM_audit_0076 P2
BANK 6976 RM_audit_0076 N0
BANK 6992 RM_audit_0076 N1
BANK 7008 RM_audit_0078 P2
BANK 7024 RM_audit_0078 N0
BANK 7040 RM_audit_0078 N1
BANK 7056 RM_audit_0080 P2
BANK 7072 RM_audit_0080 N0
BANK 7088 RM_audit_0080 N1
BANK 7104 RM_audit_0082 P2
BANK 7120 RM_audit_0082 N0
BANK 7136 RM_audit_0082 N1
BANK 7152 RM_audit_0084 P2
BANK 7168 RM_audit_0084 N0
BANK 7184 RM_audit_0084 N1
BANK 7200 RM_audit_0086 P2
BANK 7216 RM_audit_0086 N0
BANK 7232 RM_audit_0086 N1
BANK 7248 RM_audit_0088 P2
BANK 7264 RM_audit_0088 N0
BANK 7280 RM_audit_0088 N1
BANK 7296 RM_audit_0090 P2
BANK 7312 RM_audit_0090 N0
BANK 7328 RM_audit_0090 N1
BANK 7344 RM_audit_0092 P2
BANK 7360 RM_audit_0092 N0
BANK 7376 RM_audit_0092 N1
BANK 7392 RM_audit_0094 P2
BANK 7408 RM_audit_0094 N0
BANK 7424 RM_audit_0094 N1
